"sys" "fs" "app" "api" "op" "NumMeasures" "min" "max" "mean" "median" "sum" "StandardDev" "Quantile.low" "Quantile.high" "CI.NNorm.low" "CI.NNorm.high" "StandardErr" "CI.Norm.StudT" "CI.Norm.Norm"
"mira" "mira-fs1" "BD-CATS-IO" "H5Part" "read" 9 0.522698982288389 0.676457559144502 0.592531490230798 0.563990107858409 5.33278341207718 0.0612966914167815 0.524927436350067 0.673243850644531 0.644937286183953 0.53610630249614 0.0204322304722605 0.0471168079604773 0.0400464358494524
"mira" "mira-fs1" "HACC-IO" "GLEAN" "read" 23 0.158948034467603 0.948201473110489 0.838390488752302 0.897772401258204 19.2829812413029 0.174143593362719 0.390142992245697 0.947069783061495 0.907900063383436 0.870020749629826 0.0363114493318208 0.0753053368258249 0.0711691329168198
"mira" "mira-fs1" "IOR" "MPIIO" "read" 23 0.335537752483982 0.735233413935465 0.60332937114362 0.633335504695613 13.8765755363033 0.0974969175744547 0.362083446186319 0.717432170642424 0.659302591111476 0.581596891154226 0.0203295126404083 0.0421608287485573 0.0398451125984521
"mira" "mira-fs1" "IOR" "POSIX" "read" 23 0.80127816340054 1 0.958912435954256 0.970235932975461 22.0549860269479 0.040459619084758 0.856864764292477 0.992466965236009 0.978858203050624 0.95501658705758 0.00843641376643076 0.0174960512998955 0.0165350671408822
"edison" "scratch1" "BD-CATS-IO" "H5Part" "read" 18 0.273307680256918 0.507547599433535 0.45954871295007 0.481336980571453 8.27187683310126 0.059799920574927 0.309310881178099 0.507334050132527 0.495618462509351 0.4546738250155 0.0140949764509826 0.0297378008854768 0.0276256462068661
"edison" "scratch1" "HACC-IO" "GLEAN" "read" 18 0.706801360262682 1 0.887222900145077 0.918428291839514 15.9700122026114 0.0971867347860317 0.710394456898909 0.990602385071894 0.961242383362456 0.859812907025614 0.0229071330695272 0.0483298261935892 0.0448971558053397
"edison" "scratch1" "IOR" "MPIIO" "read" 18 0.088419177412055 0.477863543515779 0.306294086566721 0.366284050908725 5.51329355820097 0.130677003137719 0.0929346451567612 0.472688239655654 0.389075432541066 0.228029462529458 0.0308008650212722 0.0649841448326214 0.060368586134373
"edison" "scratch1" "IOR" "POSIX" "read" 18 0.574429557586172 0.982228533309756 0.871570007281732 0.9109309272992 15.6882601310712 0.111653542415793 0.631123158744301 0.981293970520239 0.941375870109724 0.813589837838631 0.0263169923285689 0.0555240003765346 0.051580357145412
