data?,disk_name,disk_size,failure_group,free_kib_blocks,free_kib_frags,metadata?,file_system,date
1.0,ddn48_SATA_037,22775070720.0,48.0,8553914368.0,343575552.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_038,22775070720.0,48.0,8555921408.0,343476736.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_039,22775070720.0,48.0,8552759296.0,343861504.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_040,22775070720.0,48.0,8555888640.0,342797312.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_041,22775070720.0,48.0,8558608384.0,343162624.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_042,22775070720.0,48.0,8552710144.0,342474240.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_043,22775070720.0,48.0,8554864640.0,343157504.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_044,22775070720.0,48.0,8557502464.0,343109376.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_045,22775070720.0,48.0,8558215168.0,344606976.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_046,22775070720.0,48.0,8563040256.0,343075328.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_047,22775070720.0,48.0,8550678528.0,344356608.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_048,22775070720.0,48.0,8554561536.0,342386176.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_049,22775070720.0,48.0,8552120320.0,343595776.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_050,22775070720.0,48.0,8549269504.0,344509440.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_051,22775070720.0,48.0,8551432192.0,345798656.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_052,22775070720.0,48.0,8553873408.0,344566528.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_053,22775070720.0,48.0,8560656384.0,344408064.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_054,22775070720.0,48.0,8551677952.0,346809600.0,0.0,mira-fs1,2017-01-28
1.0,ddn48_SATA_055,22775070720.0,48.0,8562884608.0,343536896.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_000,22775070720.0,49.0,8635252736.0,340488960.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_001,22775070720.0,49.0,8636137472.0,341722368.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_002,22775070720.0,49.0,8631164928.0,340840960.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_003,22775070720.0,49.0,8630140928.0,342752512.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_004,22775070720.0,49.0,8625913856.0,342340608.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_005,22775070720.0,49.0,8620859392.0,342328064.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_006,22775070720.0,49.0,8623792128.0,343077120.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_007,22775070720.0,49.0,8622260224.0,343668224.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_008,22775070720.0,49.0,8624865280.0,342882816.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_009,22775070720.0,49.0,8630796288.0,342042880.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_010,22775070720.0,49.0,8627773440.0,344206592.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_011,22775070720.0,49.0,8631263232.0,343295488.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_012,22775070720.0,49.0,8622759936.0,343168768.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_013,22775070720.0,49.0,8619384832.0,342496256.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_014,22775070720.0,49.0,8625184768.0,343374848.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_015,22775070720.0,49.0,8633630720.0,341678592.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_016,22775070720.0,49.0,8622653440.0,343525888.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_017,22775070720.0,49.0,8620498944.0,342649856.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_018,22775070720.0,49.0,8625070080.0,343628800.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_019,22775070720.0,49.0,8622120960.0,344786944.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_020,22775070720.0,49.0,8621670400.0,343402240.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_021,22775070720.0,49.0,8623046656.0,343941888.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_022,22775070720.0,49.0,8622997504.0,343776512.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_023,22775070720.0,49.0,8620785664.0,343498496.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_024,22775070720.0,49.0,8619827200.0,341625600.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_025,22775070720.0,49.0,8624472064.0,341426688.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_026,22775070720.0,49.0,8625561600.0,341141248.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_027,22775070720.0,49.0,8618639360.0,342006272.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_028,22775070720.0,49.0,8621121536.0,342162944.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_029,22775070720.0,49.0,8613175296.0,342699776.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_030,22775070720.0,49.0,8620302336.0,341935872.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_031,22775070720.0,49.0,8621744128.0,341952000.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_032,22775070720.0,49.0,8620720128.0,344419840.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_033,22775070720.0,49.0,8620507136.0,342866432.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_034,22775070720.0,49.0,8620703744.0,343778048.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_035,22775070720.0,49.0,8627142656.0,342222592.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_036,22775070720.0,49.0,8629493760.0,342500864.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_037,22775070720.0,49.0,8631713792.0,341390592.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_038,22775070720.0,49.0,8631525376.0,342921728.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_039,22775070720.0,49.0,8622170112.0,341773824.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_040,22775070720.0,49.0,8631582720.0,340909056.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_041,22775070720.0,49.0,8625553408.0,344525056.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_042,22775070720.0,49.0,8617721856.0,341657600.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_043,22775070720.0,49.0,8628174848.0,341171200.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_044,22775070720.0,49.0,8630476800.0,341163520.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_045,22775070720.0,49.0,8631238656.0,341913600.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_046,22775070720.0,49.0,8633942016.0,342066944.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_047,22775070720.0,49.0,8625848320.0,343368192.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_048,22775070720.0,49.0,8628338688.0,340193792.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_049,22775070720.0,49.0,8620032000.0,343170816.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_050,22775070720.0,49.0,8631336960.0,340743936.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_051,22775070720.0,49.0,8628363264.0,343112960.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_052,22775070720.0,49.0,8629878784.0,342080768.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_053,22775070720.0,49.0,8630714368.0,341922048.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_054,22775070720.0,49.0,8635334656.0,342923520.0,0.0,mira-fs1,2017-01-28
1.0,ddn49_SATA_055,22775070720.0,49.0,8636817408.0,341586944.0,0.0,mira-fs1,2017-01-28
0.0,ddn44_SSD_112,184549376.0,44.0,61256576.0,668344.0,1.0,mira-fs1,2017-01-29
0.0,ddn45_SSD_112,184549376.0,45.0,61252928.0,660988.0,1.0,mira-fs1,2017-01-29
0.0,ddn46_SSD_112,184549376.0,46.0,61250944.0,664988.0,1.0,mira-fs1,2017-01-29
0.0,ddn47_SSD_112,184549376.0,47.0,61258432.0,671188.0,1.0,mira-fs1,2017-01-29
0.0,ddn48_SSD_112,184549376.0,48.0,61261760.0,666766.0,1.0,mira-fs1,2017-01-29
0.0,ddn49_SSD_112,184549376.0,49.0,61258368.0,664258.0,1.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_000,22775070720.0,44.0,8369184768.0,411093504.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_001,22775070720.0,44.0,8374976512.0,409673984.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_002,22775070720.0,44.0,8371044352.0,408925952.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_003,22775070720.0,44.0,8365907968.0,411268096.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_004,22775070720.0,44.0,8367620096.0,407696640.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_005,22775070720.0,44.0,8365203456.0,409428480.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_006,22775070720.0,44.0,8364843008.0,410734848.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_007,22775070720.0,44.0,8365678592.0,410270976.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_008,22775070720.0,44.0,8370192384.0,409704192.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_009,22775070720.0,44.0,8375263232.0,407247360.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_010,22775070720.0,44.0,8375713792.0,409153024.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_011,22775070720.0,44.0,8369577984.0,409752320.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_012,22775070720.0,44.0,8372142080.0,410037504.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_013,22775070720.0,44.0,8375451648.0,409448448.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_014,22775070720.0,44.0,8372592640.0,408278272.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_015,22775070720.0,44.0,8373633024.0,410208768.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_016,22775070720.0,44.0,8372330496.0,408364288.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_017,22775070720.0,44.0,8365883392.0,409484288.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_018,22775070720.0,44.0,8358723584.0,410074368.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_019,22775070720.0,44.0,8363360256.0,409529600.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_020,22775070720.0,44.0,8367472640.0,410291712.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_021,22775070720.0,44.0,8360763392.0,412211456.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_022,22775070720.0,44.0,8364867584.0,411562496.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_023,22775070720.0,44.0,8358871040.0,412585984.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_024,22775070720.0,44.0,8368201728.0,408441088.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_025,22775070720.0,44.0,8363220992.0,408698880.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_026,22775070720.0,44.0,8368013312.0,409624576.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_027,22775070720.0,44.0,8362901504.0,408482560.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_028,22775070720.0,44.0,8367210496.0,408592384.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_029,22775070720.0,44.0,8364425216.0,408752896.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_030,22775070720.0,44.0,8356765696.0,409859072.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_031,22775070720.0,44.0,8366309376.0,409670144.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_032,22775070720.0,44.0,8369094656.0,409087744.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_033,22775070720.0,44.0,8362672128.0,409661440.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_034,22775070720.0,44.0,8366923776.0,409723136.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_035,22775070720.0,44.0,8367824896.0,409184256.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_036,22775070720.0,44.0,8363761664.0,408905728.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_037,22775070720.0,44.0,8366080000.0,408730624.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_038,22775070720.0,44.0,8373092352.0,406554112.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_039,22775070720.0,44.0,8380006400.0,406883840.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_040,22775070720.0,44.0,8364949504.0,409263360.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_041,22775070720.0,44.0,8369217536.0,409452288.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_042,22775070720.0,44.0,8372248576.0,409464576.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_043,22775070720.0,44.0,8368144384.0,408942336.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_044,22775070720.0,44.0,8368160768.0,410273024.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_045,22775070720.0,44.0,8371544064.0,408611840.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_046,22775070720.0,44.0,8371806208.0,408332544.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_047,22775070720.0,44.0,8370536448.0,409784064.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_048,22775070720.0,44.0,8369512448.0,408997632.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_049,22775070720.0,44.0,8369086464.0,408153856.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_050,22775070720.0,44.0,8365481984.0,408112384.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_051,22775070720.0,44.0,8372461568.0,408984576.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_052,22775070720.0,44.0,8369537024.0,408943872.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_053,22775070720.0,44.0,8376147968.0,409247744.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_054,22775070720.0,44.0,8372461568.0,410553344.0,0.0,mira-fs1,2017-01-29
1.0,ddn44_SATA_055,22775070720.0,44.0,8377761792.0,409053696.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_000,22775070720.0,45.0,8388411392.0,407982848.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_001,22775070720.0,45.0,8382939136.0,407199744.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_002,22775070720.0,45.0,8377335808.0,407951616.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_003,22775070720.0,45.0,8377245696.0,408670464.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_004,22775070720.0,45.0,8363900928.0,409941248.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_005,22775070720.0,45.0,8376123392.0,408419072.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_006,22775070720.0,45.0,8371167232.0,409613568.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_007,22775070720.0,45.0,8377704448.0,407432960.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_008,22775070720.0,45.0,8381308928.0,409085440.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_009,22775070720.0,45.0,8371683328.0,410371072.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_010,22775070720.0,45.0,8381448192.0,407869952.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_011,22775070720.0,45.0,8374632448.0,409558016.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_012,22775070720.0,45.0,8371920896.0,410290688.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_013,22775070720.0,45.0,8372854784.0,409579264.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_014,22775070720.0,45.0,8372011008.0,409755904.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_015,22775070720.0,45.0,8375689216.0,408212224.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_016,22775070720.0,45.0,8377475072.0,409318656.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_017,22775070720.0,45.0,8370724864.0,409242624.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_018,22775070720.0,45.0,8367783936.0,410380032.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_019,22775070720.0,45.0,8369831936.0,410596352.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_020,22775070720.0,45.0,8371576832.0,410867968.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_021,22775070720.0,45.0,8369496064.0,411116032.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_022,22775070720.0,45.0,8370872320.0,408216832.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_023,22775070720.0,45.0,8361926656.0,408717824.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_024,22775070720.0,45.0,8369684480.0,409083136.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_025,22775070720.0,45.0,8370626560.0,406776832.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_026,22775070720.0,45.0,8370085888.0,408791040.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_027,22775070720.0,45.0,8373673984.0,408172288.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_028,22775070720.0,45.0,8371077120.0,407723520.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_029,22775070720.0,45.0,8374673408.0,408918784.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_030,22775070720.0,45.0,8365891584.0,409215744.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_031,22775070720.0,45.0,8365522944.0,410001408.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_032,22775070720.0,45.0,8373559296.0,409398272.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_033,22775070720.0,45.0,8372502528.0,407921152.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_034,22775070720.0,45.0,8375058432.0,408178176.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_035,22775070720.0,45.0,8366940160.0,409506560.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_036,22775070720.0,45.0,8374206464.0,407815680.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_037,22775070720.0,45.0,8371404800.0,407737600.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_038,22775070720.0,45.0,8375443456.0,407666176.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_039,22775070720.0,45.0,8376819712.0,408267008.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_040,22775070720.0,45.0,8367816704.0,407559168.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_041,22775070720.0,45.0,8371142656.0,410036480.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_042,22775070720.0,45.0,8373526528.0,409075968.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_043,22775070720.0,45.0,8367824896.0,410498560.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_044,22775070720.0,45.0,8370413568.0,408873216.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_045,22775070720.0,45.0,8369512448.0,409484800.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_046,22775070720.0,45.0,8375640064.0,408047104.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_047,22775070720.0,45.0,8375459840.0,410590464.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_048,22775070720.0,45.0,8366899200.0,409486848.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_049,22775070720.0,45.0,8369725440.0,408939520.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_050,22775070720.0,45.0,8372666368.0,408209664.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_051,22775070720.0,45.0,8379088896.0,408681728.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_052,22775070720.0,45.0,8375656448.0,408042752.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_053,22775070720.0,45.0,8376442880.0,409824000.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_054,22775070720.0,45.0,8376041472.0,409230592.0,0.0,mira-fs1,2017-01-29
1.0,ddn45_SATA_055,22775070720.0,45.0,8372789248.0,410564096.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_000,22775070720.0,46.0,8385724416.0,409075712.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_001,22775070720.0,46.0,8376614912.0,408520960.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_002,22775070720.0,46.0,8377524224.0,409039616.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_003,22775070720.0,46.0,8374829056.0,408237056.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_004,22775070720.0,46.0,8366407680.0,408861952.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_005,22775070720.0,46.0,8375648256.0,409170944.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_006,22775070720.0,46.0,8369471488.0,408971008.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_007,22775070720.0,46.0,8370487296.0,408796416.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_008,22775070720.0,46.0,8376188928.0,407494912.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_009,22775070720.0,46.0,8372707328.0,409246720.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_010,22775070720.0,46.0,8378884096.0,409531392.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_011,22775070720.0,46.0,8377827328.0,409047552.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_012,22775070720.0,46.0,8376926208.0,407982592.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_013,22775070720.0,46.0,8373796864.0,409048576.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_014,22775070720.0,46.0,8371617792.0,409518848.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_015,22775070720.0,46.0,8376090624.0,408308480.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_016,22775070720.0,46.0,8369905664.0,409379840.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_017,22775070720.0,46.0,8370200576.0,410256384.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_018,22775070720.0,46.0,8368463872.0,410865152.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_019,22775070720.0,46.0,8372494336.0,410096640.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_020,22775070720.0,46.0,8370724864.0,410250240.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_021,22775070720.0,46.0,8364384256.0,409895424.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_022,22775070720.0,46.0,8371617792.0,410870016.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_023,22775070720.0,46.0,8367939584.0,409362432.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_024,22775070720.0,46.0,8366342144.0,410611200.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_025,22775070720.0,46.0,8368259072.0,408681472.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_026,22775070720.0,46.0,8367857664.0,409586944.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_027,22775070720.0,46.0,8370069504.0,408261888.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_028,22775070720.0,46.0,8372199424.0,408981504.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_029,22775070720.0,46.0,8366645248.0,408109824.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_030,22775070720.0,46.0,8364040192.0,409924608.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_031,22775070720.0,46.0,8369152000.0,410178048.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_032,22775070720.0,46.0,8365400064.0,408609280.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_033,22775070720.0,46.0,8367857664.0,410558464.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_034,22775070720.0,46.0,8372133888.0,409026560.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_035,22775070720.0,46.0,8371683328.0,407897344.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_036,22775070720.0,46.0,8372953088.0,410243328.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_037,22775070720.0,46.0,8370135040.0,408906240.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_038,22775070720.0,46.0,8375001088.0,409184000.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_039,22775070720.0,46.0,8371740672.0,409018624.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_040,22775070720.0,46.0,8370044928.0,408833280.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_041,22775070720.0,46.0,8370888704.0,409424896.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_042,22775070720.0,46.0,8379629568.0,408443904.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_043,22775070720.0,46.0,8368594944.0,409835264.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_044,22775070720.0,46.0,8374575104.0,408687616.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_045,22775070720.0,46.0,8371806208.0,410627840.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_046,22775070720.0,46.0,8380112896.0,408981504.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_047,22775070720.0,46.0,8380588032.0,408299264.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_048,22775070720.0,46.0,8372289536.0,409242368.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_049,22775070720.0,46.0,8367505408.0,408974848.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_050,22775070720.0,46.0,8372232192.0,408053504.0,0.0,mira-fs1,2017-01-29
1.0,ddn46_SATA_051,22775070720.0,46.0,8376762368.0,408389632.0,0.0,mira-fs1,2017-01-29
